id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at
181,[이삼식칼럼] ‘워라밸 개혁’ 없이 출산율 반등 없다,https://n.news.naver.com/mnews/article/022/0003944341?sid=110,http://www.segye.com/newsView/20240623507679?OutUrl=naver,세계일보,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F23%2F3944341.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:45
182,"충남도, 2세 이하 자녀 둔 공무원 ‘주 1일 재택근무’",https://n.news.naver.com/mnews/article/005/0001706920?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1719469529&code=11131417&cp=nv,국민일보,2024.06.28.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F28%2F1706920.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:45
183,[중앙시평] 교육개혁이 인구 정책의 중요한 축이다,https://n.news.naver.com/mnews/article/025/0003369881?sid=110,https://www.joongang.co.kr/article/25259676,중앙일보,2024.06.28.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F28%2F3369881.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:45
184,청년 챙기는 군산 “일자리·주거 파격투자”,https://n.news.naver.com/mnews/article/022/0003944759?sid=102,http://www.segye.com/newsView/20240624514861?OutUrl=naver,세계일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F25%2F3944759.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:45
185,주형환 “‘저출생 종합대책’ 후속 조치 신속하게 진행하겠다”,https://n.news.naver.com/mnews/article/023/0003842811?sid=102,https://www.chosun.com/national/welfare-medical/2024/06/27/VOUJ4JOWAVFODEKTMM7NMPZ42M/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F27%2F3842811.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:45
186,[단독] 지방 공공기관도 인건비에서 출산 축하금 제외,https://n.news.naver.com/mnews/article/023/0003842467?sid=102,https://www.chosun.com/national/national_general/2024/06/26/HYHYENLIXRHTXPLJ6YSSTNEWRA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F023%2F2020%2F04%2F29%2Flogo_023_18_20200429140229.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:27:45
187,[정동칼럼]앞으로 앞으로 가지 않는 사회,https://n.news.naver.com/mnews/article/032/0003304893?sid=110,https://www.khan.co.kr/article/202406262037015,경향신문,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F26%2F3304893.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:45
188,"호반그룹 ‘가족 친화 복리후생제도’ 확대, 저출생 극복 지원 나서",https://n.news.naver.com/mnews/article/025/0003368791?sid=102,https://www.joongang.co.kr/article/25258538,중앙일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F24%2F3368791.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:45
189,"호반그룹, 가족 친화 복리후생제도 '아이 좋은 호반생활' 확대",https://n.news.naver.com/mnews/article/022/0003944417?sid=101,http://www.segye.com/newsView/20240624503609?OutUrl=naver,세계일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F24%2F3944417.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:45
190,‘250만원만 주면 출산해주는 놈’ [플랫],https://n.news.naver.com/mnews/article/032/0003305058?sid=110,https://www.khan.co.kr/article/202406271506001,경향신문,2024.06.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F27%2F3305058.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:47
191,[최현철의 시시각각] 저출생 정책의 진짜 반전,https://n.news.naver.com/mnews/article/025/0003368670?sid=110,https://www.joongang.co.kr/article/25258403,중앙일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F24%2F3368670.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:47
192,OECD 출산율 반토막 날 때 한국은 8분의 1토막 났다,https://n.news.naver.com/mnews/article/028/0002694979?sid=102,https://www.hani.co.kr/arti/society/rights/1146083.html,한겨레,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F23%2F2694979.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:47
193,[아침을 열며] 종부세와 상속세와 저출생,https://n.news.naver.com/mnews/article/032/0003303981?sid=110,https://www.khan.co.kr/article/202406231727001,경향신문,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F23%2F3303981.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:47
194,[조민근의 시선] 초저출생과 ‘셀 코리아’,https://n.news.naver.com/mnews/article/025/0003368945?sid=110,https://www.joongang.co.kr/article/25258695,중앙일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F25%2F3368945.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:47
195,[안호기 칼럼]포용 사라진 사회에서 희망 찾기,https://n.news.naver.com/mnews/article/032/0003304531?sid=110,https://www.khan.co.kr/article/202406252048015,경향신문,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F25%2F3304531.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:48
196,[문화와 삶]오천 원만 주면 키스해주는 놈,https://n.news.naver.com/mnews/article/032/0003304894?sid=110,https://www.khan.co.kr/article/202406262037005,경향신문,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F26%2F3304894.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:48
197,7남매 엄마의 ‘행동 파워’… ‘따뜻한 보수’ 로 새역사에 도전[Leader...,https://n.news.naver.com/mnews/article/021/0002644615?sid=104,https://www.munhwa.com/news/view.html?no=2024062401032509150001,문화일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F24%2F2644615.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:48
198,“저출생 극복하자”… 직원 출산축하금 500만~2000만원 지급,https://n.news.naver.com/mnews/article/469/0000809072?sid=101,https://www.hankookilbo.com/News/Read/A2024062714020001610?did=NA,한국일보,2024.06.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F27%2F809072.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:48
199,“기업가형 소상공인 키워 해외 진출까지… ‘성장 사다리’ 완성할 것...,https://n.news.naver.com/mnews/article/021/0002645072?sid=101,https://www.munhwa.com/news/view.html?no=2024062601031907011001,문화일보,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F06%2F26%2F2645072.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:48
200,"쓸 곳 많은데, 세금은 덜 걷고… ‘도깨비방망이’ 없인 곳간 더 축낸다",https://n.news.naver.com/mnews/article/081/0003459696?sid=101,https://www.seoul.co.kr/news/economy/policy/2024/06/24/20240624005003?wlog_tag3=naver,서울신문,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F23%2F3459696.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:50
201,"""20대女 국방장관하는 느낌""…워킹맘 씁쓸했던 尹 저출생 회의",https://n.news.naver.com/mnews/article/025/0003368478?sid=100,https://www.joongang.co.kr/article/25258203,중앙일보,2024.06.22.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F22%2F3368478.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:50
202,"군산시, 청년 정책에 4040억 원 투입",https://n.news.naver.com/mnews/article/020/0003572219?sid=102,https://www.donga.com/news/Society/article/all/20240623/125576728/2,동아일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F020%2F2017%2F01%2F05%2Flogo_020_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:27:50
203,"[시선2035] 비현실적 출산율, 현실적 대책",https://n.news.naver.com/mnews/article/025/0003368657?sid=110,https://www.joongang.co.kr/article/25258390,중앙일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F24%2F3368657.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:50
204,[글로벌 도시 꿈꾸는 부·울·경] “다시 찾아오고 싶은 국제 해양관광...,https://n.news.naver.com/mnews/article/025/0003369271?sid=102,https://www.joongang.co.kr/article/25259035,중앙일보,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F26%2F3369271.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:50
205,출산율 0.99명 도쿄…도지사 선거서 저출산 대책 쟁점 부각,https://n.news.naver.com/mnews/article/005/0001705584?sid=104,https://www.kmib.co.kr/article/view.asp?arcid=0020232674&code=61131211&cp=nv,국민일보,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F23%2F1705584.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:50
206,[단독]저출생수석에 홍석철 교수 검토…與총선 공약 설계 주도,https://n.news.naver.com/mnews/article/025/0003368963?sid=100,https://www.joongang.co.kr/article/25258710,중앙일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F25%2F3368963.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:50
207,"여성 배제하면서, 저출생 ‘전환’? [세상읽기]",https://n.news.naver.com/mnews/article/028/0002695329?sid=110,https://www.hani.co.kr/arti/opinion/column/1146442.html,한겨레,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F25%2F2695329.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:50
208,[사설] 부영 이은 호반의 파격 출산 지원… 정부도 화답하길,https://n.news.naver.com/mnews/article/005/0001705914?sid=110,https://www.kmib.co.kr/article/view.asp?arcid=1719210921&code=11171111&cp=nv,국민일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F25%2F1705914.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:50
209,"[김형배의 판판한 시장경제] 무늬만 저출산 예산, 이대로 둘 건가",https://n.news.naver.com/mnews/article/081/0003459771?sid=110,https://www.seoul.co.kr/news/editOpinion/opinion/market-economy-khb/2024/06/24/20240624026002?wlog_tag3=naver,서울신문,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F24%2F3459771.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:50
210,"“셋째 낳으면 2000만원 축하금”… 호반그룹, 직원 복지혜택 확대",https://n.news.naver.com/mnews/article/022/0003944775?sid=101,http://www.segye.com/newsView/20240624515041?OutUrl=naver,세계일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F25%2F3944775.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:53
211,돈·시간·육아…모든 걸 나누는 ‘반반 부부’,,https://www.khan.co.kr/article/202406302023025,경향신문,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F032%2F2018%2F10%2F11%2Flogo_032_18_20181011174611.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:27:58
212,육아기 단축업무 분담지원금 신설…‘모바일 주민등록증’ 연말 도입,https://n.news.naver.com/mnews/article/032/0003305593?sid=101,https://www.khan.co.kr/article/202406302110005,경향신문,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F30%2F3305593.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:58
213,[횡설수설/신광영]제2 도시 부산이 소멸 위험?,https://n.news.naver.com/mnews/article/020/0003573559?sid=110,https://www.donga.com/news/Opinion/article/all/20240630/125697838/2,동아일보,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F30%2F3573559.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:58
214,"[단독] 복지부, 17개 의대 ‘전공의 연구비’ 15억 환수 검토",https://n.news.naver.com/mnews/article/022/0003946317?sid=102,http://www.segye.com/newsView/20240630509053?OutUrl=naver,세계일보,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F30%2F3946317.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:58
215,‘유치원 돌봄시간 확대’가 아동학대일까 [김유나의 풀어쓰는 교육 키...,https://n.news.naver.com/mnews/article/022/0003946223?sid=102,http://www.segye.com/newsView/20240628513458?OutUrl=naver,세계일보,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F30%2F3946223.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:58
216,"출산-양육지원 모범기업, ‘가족친화인증제’ 동참을[기고/신영숙]",https://n.news.naver.com/mnews/article/020/0003573550?sid=110,https://www.donga.com/news/Opinion/article/all/20240630/125697609/2,동아일보,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F30%2F3573550.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:58
217,[창] 출산할 결심,https://n.news.naver.com/mnews/article/005/0001707085?sid=110,https://www.kmib.co.kr/article/view.asp?arcid=1719452861&code=11171382&cp=nv,국민일보,2024.06.29.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F29%2F1707085.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:58
218,"밀린 ‘양육비’ 받는 절차 간소화, 스토킹 피해 주거지원 확대[하반기...",https://n.news.naver.com/mnews/article/032/0003305474?sid=102,https://www.khan.co.kr/article/202406301200051,경향신문,2024.06.30.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F30%2F3305474.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:58
